id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,availability_level,has_reviews,snapshot_date,generated_at
24732710,Schwanthalerhöhe,Entire home/apt,600.0,3,55,0.56,182,High,True,2026-06-29,2026-09-11T01:25:48+02:00
24787361,Moosach,Entire home/apt,143.0,1,206,2.39,290,High,True,2026-06-29,2026-09-11T01:25:48+02:00
24788244,Sendling-Westpark,Private room,50.0,1,1,0.07,219,High,True,2026-06-29,2026-09-11T01:25:48+02:00
24830411,Laim,Private room,10.0,90,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
24846084,Moosach,Entire home/apt,56.0,1,47,0.5,253,High,True,2026-06-29,2026-09-11T01:25:48+02:00
24858185,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,429.0,2,22,0.23,5,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
24968057,Pasing-Obermenzing,Private room,138.0,2,18,0.24,246,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25102575,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,185.0,1,625,6.34,263,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25108558,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,189.0,1,670,6.79,245,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25245533,Untergiesing-Harlaching,Private room,43.0,28,19,0.2,350,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25312236,Aubing-Lochhausen-Langwied,Private room,60.0,1,190,2.07,102,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
25412376,Hadern,Entire home/apt,234.0,1,5,5.0,9,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
25498620,Altstadt-Lehel,Entire home/apt,532.0,1,417,4.34,166,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
25655712,Ramersdorf-Perlach,Private room,65.0,3,79,0.81,81,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
25657258,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,573.0,2,238,2.46,207,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25795049,Sendling,Entire home/apt,196.0,1,10,1.37,82,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
25856758,Maxvorstadt,Entire home/apt,260.0,2,12,0.12,354,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25861956,Maxvorstadt,Entire home/apt,266.0,2,59,0.61,311,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25986821,Moosach,Entire home/apt,163.0,1,17,0.18,289,High,True,2026-06-29,2026-09-11T01:25:48+02:00
25991358,Maxvorstadt,Entire home/apt,260.0,2,13,0.14,352,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26015190,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,415.0,2,54,0.56,209,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26094038,Milbertshofen-Am Hart,Private room,135.0,1,156,1.62,234,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26210208,Au-Haidhausen,Entire home/apt,84.0,2,83,1.19,281,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26378931,Ramersdorf-Perlach,Private room,861.0,3,25,0.26,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26395509,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,229.0,1,80,0.84,89,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
26405335,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,187.0,1,3,3.0,223,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26528825,Milbertshofen-Am Hart,Private room,180.0,1,6,0.07,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26541645,Tudering-Riem,Private room,65.0,1,105,2.06,21,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
26544894,Laim,Private room,110.0,1,272,2.82,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26615287,Altstadt-Lehel,Entire home/apt,216.0,1,91,0.94,18,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
26712736,Sendling-Westpark,Private room,125.0,1,72,0.74,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
26770806,Bogenhausen,Entire home/apt,207.0,2,33,0.34,331,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26896625,Schwanthalerhöhe,Private room,182.0,1,52,0.57,8,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
26938512,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,185.0,13,20,0.23,203,High,True,2026-06-29,2026-09-11T01:25:48+02:00
26941968,Au-Haidhausen,Entire home/apt,72.0,1,13,0.14,7,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
27049338,Allach-Untermenzing,Shared room,70.0,2,0,0.0,307,High,False,2026-06-29,2026-09-11T01:25:48+02:00
27113021,Tudering-Riem,Private room,95.0,1,10,0.87,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
27273209,Obergiesing,Entire home/apt,86.0,2,58,1.23,6,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
27329159,Sendling-Westpark,Private room,109.0,1,0,0.0,46,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
27331012,Sendling-Westpark,Private room,77.0,2,59,0.62,317,High,True,2026-06-29,2026-09-11T01:25:48+02:00
27331643,Ludwigsvorstadt-Isarvorstadt,Private room,215.0,2,2,0.02,359,High,True,2026-06-29,2026-09-11T01:25:48+02:00
27345577,Milbertshofen-Am Hart,Private room,89.0,1,56,0.58,132,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
27380908,Untergiesing-Harlaching,Entire home/apt,263.0,4,2,0.04,365,High,True,2026-06-29,2026-09-11T01:25:48+02:00
27384751,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,109.0,3,46,0.48,27,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
27429027,Schwabing-West,Private room,999.0,3,0,0.0,89,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
27480879,Obergiesing,Private room,65.0,2,151,1.58,23,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
27607563,Obergiesing,Entire home/apt,506.0,5,11,0.12,270,High,True,2026-06-29,2026-09-11T01:25:48+02:00
27776753,Maxvorstadt,Entire home/apt,225.0,1,141,1.49,151,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
27864004,Schwabing-Freimann,Entire home/apt,224.0,5,53,0.57,59,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
27983221,Altstadt-Lehel,Entire home/apt,388.0,1,455,4.79,160,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
27997328,Milbertshofen-Am Hart,Private room,62.0,13,7,0.07,317,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28002324,Untergiesing-Harlaching,Entire home/apt,295.0,2,38,0.4,48,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28025441,Schwabing-Freimann,Entire home/apt,147.0,2,111,1.17,135,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28029757,Laim,Entire home/apt,91.0,1,20,0.25,143,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28038270,Tudering-Riem,Private room,161.0,2,7,0.08,2,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
28050434,Untergiesing-Harlaching,Private room,58.0,4,45,0.47,75,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28156737,Aubing-Lochhausen-Langwied,Private room,73.0,4,54,0.58,132,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28191164,Berg am Laim,Entire home/apt,123.0,14,5,0.05,113,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28242074,Untergiesing-Harlaching,Entire home/apt,780.0,2,15,0.16,260,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28352231,Schwanthalerhöhe,Private room,157.0,3,0,0.0,349,High,False,2026-06-29,2026-09-11T01:25:48+02:00
28423244,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,153.0,1,6,0.13,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28454811,Altstadt-Lehel,Entire home/apt,272.0,1,275,2.91,49,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28462873,Maxvorstadt,Entire home/apt,690.0,2,35,0.37,99,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28476677,Neuhausen-Nymphenburg,Private room,99.0,1,2,0.09,84,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28510719,Berg am Laim,Entire home/apt,120.0,1,38,0.4,55,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28515604,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,175.0,1,557,6.18,306,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28532610,Untergiesing-Harlaching,Private room,89.0,3,1,0.01,80,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28535504,Altstadt-Lehel,Entire home/apt,371.0,1,381,4.03,151,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28538490,Schwabing-Freimann,Entire home/apt,259.0,1,27,0.29,318,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28541638,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,78.0,2,66,0.7,283,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28543306,Bogenhausen,Entire home/apt,240.0,4,37,0.41,264,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28559393,Maxvorstadt,Entire home/apt,208.0,4,68,0.72,208,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28572397,Feldmoching-Hasenbergl,Private room,148.0,2,5,0.05,87,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28585025,Milbertshofen-Am Hart,Private room,77.0,2,169,1.79,26,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
28626244,Maxvorstadt,Entire home/apt,199.0,1,185,1.98,76,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28638213,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,145.0,2,11,0.52,331,High,True,2026-06-29,2026-09-11T01:25:48+02:00
28651800,Obergiesing,Entire home/apt,110.0,5,14,0.16,89,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28651801,Ramersdorf-Perlach,Entire home/apt,236.0,4,4,0.08,151,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28661182,Milbertshofen-Am Hart,Entire home/apt,165.0,1,20,0.23,5,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
28664976,Obergiesing,Private room,112.0,1,69,0.74,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28689432,Ramersdorf-Perlach,Entire home/apt,101.0,1,187,1.98,132,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28727579,Maxvorstadt,Private room,250.0,1,1,0.01,89,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28731374,Tudering-Riem,Private room,70.0,1,196,5.04,86,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28755975,Obergiesing,Private room,67.0,2,85,0.9,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
28861176,Schwabing-West,Entire home/apt,201.0,1,10,0.43,37,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28907798,Schwabing-Freimann,Private room,39.0,1,68,0.72,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
28936103,Bogenhausen,Private room,66.0,2,37,0.39,65,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
28953693,Feldmoching-Hasenbergl,Entire home/apt,71.0,1,304,3.26,79,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
29108536,Tudering-Riem,Private room,162.0,2,50,0.55,362,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29113843,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,147.0,3,76,0.83,71,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
29124571,Schwabing-Freimann,Entire home/apt,112.0,12,29,0.84,281,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29301238,Maxvorstadt,Hotel room,142.0,1,1625,17.42,332,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29343721,Maxvorstadt,Private room,183.0,2,0,0.0,296,High,False,2026-06-29,2026-09-11T01:25:48+02:00
29383225,Ludwigsvorstadt-Isarvorstadt,Private room,109.0,1,621,6.65,260,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29415058,Schwanthalerhöhe,Entire home/apt,147.0,5,4,0.04,262,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29455648,Au-Haidhausen,Private room,68.0,4,236,2.56,19,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
29499003,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,293.0,2,137,1.48,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
29629976,Bogenhausen,Private room,99.0,1,112,1.21,163,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
29692694,Schwanthalerhöhe,Private room,86.0,13,95,1.02,92,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
29843557,Bogenhausen,Entire home/apt,250.0,1,64,0.71,328,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29869163,Ludwigsvorstadt-Isarvorstadt,Private room,84.0,1,20,0.59,238,High,True,2026-06-29,2026-09-11T01:25:48+02:00
29952085,Schwabing-West,Entire home/apt,106.0,18,0,0.0,121,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
29984746,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,75.0,1,271,2.95,197,High,True,2026-06-29,2026-09-11T01:25:48+02:00
30057488,Schwabing-Freimann,Private room,80.0,3,73,0.79,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
30075642,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,157.0,1,183,1.99,30,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
30076654,Berg am Laim,Private room,106.0,1,36,0.77,331,High,True,2026-06-29,2026-09-11T01:25:48+02:00
30085755,Tudering-Riem,Entire home/apt,78.0,1,77,0.85,82,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
30149648,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,124.0,1,131,1.43,10,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
30260989,Bogenhausen,Private room,40.0,3,2,0.06,318,High,True,2026-06-29,2026-09-11T01:25:48+02:00
30337738,Neuhausen-Nymphenburg,Entire home/apt,301.0,2,48,0.52,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
30363681,Maxvorstadt,Hotel room,137.0,1,3114,33.8,336,High,True,2026-06-29,2026-09-11T01:25:48+02:00
30388629,Altstadt-Lehel,Entire home/apt,9.0,180,2,0.02,334,High,True,2026-06-29,2026-09-11T01:25:48+02:00
30459340,Neuhausen-Nymphenburg,Hotel room,115.0,1,373,4.11,155,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
30895539,Tudering-Riem,Entire home/apt,79.0,3,52,0.57,19,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
30905871,Tudering-Riem,Entire home/apt,100.0,3,53,0.58,18,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
30907337,Neuhausen-Nymphenburg,Hotel room,119.0,1,102,1.12,148,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
30907740,Neuhausen-Nymphenburg,Hotel room,115.0,1,48,0.55,147,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
30907758,Tudering-Riem,Entire home/apt,172.0,1,88,0.96,78,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
30969547,Au-Haidhausen,Entire home/apt,443.0,2,18,0.52,20,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
31122798,Tudering-Riem,Entire home/apt,80.0,1,88,0.97,113,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
31200734,Tudering-Riem,Entire home/apt,83.0,1,146,1.65,60,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
31272708,Ramersdorf-Perlach,Private room,80.0,2,102,1.13,191,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31275074,Schwabing-West,Entire home/apt,459.0,7,9,0.11,83,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
31279266,Maxvorstadt,Entire home/apt,630.0,30,19,0.21,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31334850,Tudering-Riem,Entire home/apt,70.0,1,457,5.64,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31352153,Berg am Laim,Private room,141.0,2,25,0.28,11,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
31433100,Laim,Private room,329.0,1,79,0.88,220,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31458973,Laim,Private room,231.0,1,3,0.03,250,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31486811,Schwabing-Freimann,Entire home/apt,106.0,1,929,10.69,363,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31548775,Schwabing-Freimann,Entire home/apt,98.0,1,85,0.99,363,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31549210,Schwabing-Freimann,Entire home/apt,81.0,29,10,0.11,317,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31550918,Schwabing-Freimann,Entire home/apt,110.0,1,26,0.3,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31551209,Schwabing-Freimann,Entire home/apt,94.0,29,10,0.12,329,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31552072,Schwabing-Freimann,Entire home/apt,141.0,1,20,0.86,360,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31552494,Schwabing-Freimann,Entire home/apt,113.0,1,2,0.22,360,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31552791,Schwabing-Freimann,Entire home/apt,111.0,29,0,0.0,331,High,False,2026-06-29,2026-09-11T01:25:48+02:00
31590112,Berg am Laim,Private room,123.0,2,29,0.32,10,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
31727466,Berg am Laim,Private room,94.0,2,61,0.68,265,High,True,2026-06-29,2026-09-11T01:25:48+02:00
31990329,Allach-Untermenzing,Private room,87.0,1,9,0.1,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32152566,Neuhausen-Nymphenburg,Entire home/apt,474.0,1,81,0.92,310,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32316962,Schwabing-West,Entire home/apt,386.0,6,2,0.02,195,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32375880,Tudering-Riem,Hotel room,143.0,1,8,0.18,300,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32529838,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,65.0,1,27,0.56,341,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32602783,Untergiesing-Harlaching,Private room,65.0,2,49,0.56,86,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
32636828,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,140.0,1,207,2.33,128,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
32717899,Schwabing-West,Private room,96.0,2,27,0.31,325,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32757651,Moosach,Private room,95.0,1,2,0.06,254,High,True,2026-06-29,2026-09-11T01:25:48+02:00
32780406,Schwabing-West,Entire home/apt,670.0,3,1,0.02,166,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
32948907,Neuhausen-Nymphenburg,Entire home/apt,214.0,5,0,0.0,155,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
32957335,Pasing-Obermenzing,Entire home/apt,207.0,2,238,2.71,283,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33093376,Untergiesing-Harlaching,Entire home/apt,126.0,3,136,1.57,307,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33151495,Pasing-Obermenzing,Private room,112.0,5,2,0.02,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33178833,Au-Haidhausen,Entire home/apt,151.0,2,151,1.73,86,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33202033,Schwabing-Freimann,Entire home/apt,346.0,1,80,0.91,313,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33221822,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,86.0,30,2,0.02,180,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33309107,Sendling,Entire home/apt,85.0,4,13,0.16,28,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
33329549,Maxvorstadt,Entire home/apt,110.0,1,85,0.97,43,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33330034,Maxvorstadt,Entire home/apt,408.0,3,167,1.9,106,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33332070,Schwabing-Freimann,Entire home/apt,583.0,3,19,0.22,193,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33337668,Maxvorstadt,Entire home/apt,220.0,7,70,0.8,323,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33357184,Moosach,Hotel room,164.0,1,4,0.07,336,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33412699,Maxvorstadt,Entire home/apt,571.0,3,216,2.46,197,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33439780,Maxvorstadt,Entire home/apt,273.0,2,208,2.37,175,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33451281,Ramersdorf-Perlach,Entire home/apt,229.0,2,7,0.08,62,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33463675,Au-Haidhausen,Private room,105.0,2,91,1.63,74,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33544938,Berg am Laim,Private room,147.0,1,25,0.28,7,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
33575496,Tudering-Riem,Entire home/apt,310.0,1,0,0.0,31,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
33575912,Neuhausen-Nymphenburg,Entire home/apt,118.0,2,15,0.32,12,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
33600793,Sendling,Private room,68.0,2,179,2.03,83,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33605354,Au-Haidhausen,Private room,130.0,2,5,0.07,6,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
33631731,Maxvorstadt,Private room,80.0,1,23,0.28,80,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33634972,Bogenhausen,Private room,74.0,1,7,0.08,136,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33635514,Bogenhausen,Private room,30.0,1,17,0.31,134,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33681609,Altstadt-Lehel,Entire home/apt,227.0,5,1,0.09,120,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33709297,Tudering-Riem,Entire home/apt,102.0,1,232,2.64,22,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
33709767,Schwabing-West,Entire home/apt,132.0,2,2,0.02,87,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33742550,Schwanthalerhöhe,Private room,254.0,2,9,0.11,279,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33743760,Schwanthalerhöhe,Private room,254.0,2,2,0.04,284,High,True,2026-06-29,2026-09-11T01:25:48+02:00
33767567,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,118.0,1,48,0.55,128,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33792601,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,94.0,1,59,0.72,131,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
33841387,Schwabing-Freimann,Entire home/apt,648.0,2,54,0.63,80,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34009693,Schwanthalerhöhe,Private room,254.0,2,6,0.07,284,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34058783,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,319.0,2,38,0.44,280,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34193278,Sendling,Entire home/apt,16.0,180,27,0.33,305,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34194191,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,170.0,4,18,0.56,72,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34228576,Tudering-Riem,Entire home/apt,270.0,5,15,0.17,77,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34239756,Milbertshofen-Am Hart,Entire home/apt,193.0,15,4,0.05,295,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34298106,Au-Haidhausen,Entire home/apt,331.0,1,112,1.3,269,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34312665,Altstadt-Lehel,Entire home/apt,770.0,1,198,2.32,222,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34331943,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,244.0,1,305,3.52,95,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34338749,Schwanthalerhöhe,Private room,254.0,2,12,0.15,277,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34431776,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,205.0,1,261,3.01,115,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34436149,Schwabing-West,Entire home/apt,290.0,2,114,1.31,214,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34444247,Sendling,Private room,95.0,1,100,1.15,193,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34506692,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,500.0,2,9,0.18,23,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
34522268,Tudering-Riem,Private room,109.0,1,10,0.12,252,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34542675,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,151.0,1,52,0.6,76,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34642714,Hadern,Entire home/apt,143.0,1,216,2.5,73,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34643456,Schwanthalerhöhe,Private room,254.0,2,12,0.15,274,High,True,2026-06-29,2026-09-11T01:25:48+02:00
34644248,Ramersdorf-Perlach,Entire home/apt,200.0,10,0,0.0,90,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
34659449,Neuhausen-Nymphenburg,Entire home/apt,197.0,3,50,0.59,14,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
34677963,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,189.0,1,265,3.07,98,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34845492,Bogenhausen,Private room,79.0,4,46,0.54,61,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34861094,Ludwigsvorstadt-Isarvorstadt,Private room,80.0,1,146,1.73,2,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
34885878,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,155.0,2,25,0.29,45,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
34928560,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,122.0,1,205,2.4,296,High,True,2026-06-29,2026-09-11T01:25:48+02:00
35010350,Feldmoching-Hasenbergl,Private room,92.0,1,21,0.52,158,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
35052942,Bogenhausen,Private room,174.0,1,40,0.47,8,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
35106492,Untergiesing-Harlaching,Entire home/apt,195.0,3,9,0.11,21,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
35117599,Schwanthalerhöhe,Entire home/apt,350.0,2,49,1.98,244,High,True,2026-06-29,2026-09-11T01:25:48+02:00
35249362,Tudering-Riem,Hotel room,138.0,1,29,0.59,288,High,True,2026-06-29,2026-09-11T01:25:48+02:00
